  <!-- Bad suggestions, remove next time round:
anstrenge ::: daamkodh
anstrenge ::: gæmhpodh
anstrenge ::: tjïeskestidh
anstrenge ::: fahtedh
anstrenge ::: klommerdidh
anstrenge ::: bååveldidh
anstrenge ::: baaverdidh
begrense ::: geehtestidh
utfylle ::: tjïrrehtidh
utprøve ::: böörenjestedh
utprøve ::: fryöjstedh
utprøve ::: aatskadidh
utprøve ::: voejhkelidh
utprøve ::: pryövedh
premiere ::: vuertiehtidh
premiere ::: beelhkedh
premiere ::: lijrehtidh
premiere ::: maeksedh
premiere ::: leejjedh
glømme ::: våajaldidh
glømme ::: aajaldehtedh
glømme ::: vaajaldidh
glømme ::: vååjeldehtedh
glømme ::: vaajeldehtedh
glømme ::: åajaldidh
glømme ::: åajaldehtedh
glømme ::: soelkedidh
nedstemme ::: bååjhtedh
nedstemme ::: tjoejedh
avstå ::: hiejhtedh
eksportere ::: buektedh
eksportere ::: haajpanidh
eksportere ::: sietedh
eksportere ::: foeresjidh
eksportere ::: steeredh
eksportere ::: gyöntedh
eksportere ::: saehtedh
sømme ::: salkedh
sømme ::: gåarodh
sømme ::: sabpedh
prege ::: klaeriedidh
prege ::: dïjpedh
stride ::: neajhkodh
stride ::: nihtedh
stride ::: hööptedh
stride ::: neajhkedh
stride ::: nyöjhkedh
stride ::: nïejhkedh
stride ::: neajhkestidh
klassifisere ::: veesmedh
supplere ::: tjïrrehtidh
utøve ::: sietedh
utøve ::: eadtjoestidh
utøve ::: baejhtedh
redusere ::: ohtjemidh
redusere ::: åeniedidh
redusere ::: gåpmanidh
redusere ::: tjaakodh
redusere ::: åhtjanidh
redusere ::: unniedidh
redusere ::: våajahtidh
redusere ::: vueliemdidh
redusere ::: njoetedh
redusere ::: vaanamidh
redusere ::: badtehtidh
redusere ::: ånnanidh
redusere ::: våajoedehtedh
redusere ::: vaananidh
redusere ::: våajadehtedh
redusere ::: gaesvierdidh
redusere ::: våajoedidh
redusere ::: måjkoedidh
redusere ::: vaeniedidh
redusere ::: spååredh
redusere ::: åeniemdidh
redusere ::: slaamehtidh
redusere ::: gupmiehtidh
redusere ::: gaemhpierdidh
redusere ::: våajoehtidh
redusere ::: vueliedidh
oppleves ::: damtedh
oppleves ::: dåårjehtalledh
fremheve ::: tjïelkestehtedh
fremheve ::: vuaptastehtedh
anerkjenne ::: dåhkasjehtedh
anerkjenne ::: nænnoestidh
anerkjenne ::: mietedh
votere ::: bååjhtedh
votere ::: tjoejedh
isolere ::: joekehtidh
isolere ::: veesmedh
isolere ::: raerhkedh
isolere ::: raarhkehtjidh
isolere ::: joekehtehtedh
isolere ::: löövedh
herje ::: rïdtjesjidh
herje ::: leavadidh
herje ::: reetsedh
herje ::: traakestidh
herje ::: skovhtjedh
herje ::: reejredh
stige ::: goetsedh
stige ::: låvnedh
nøye seg ::: nöökedh
nøye seg ::: nuktedh
intensivere ::: skroedtedehtedh
intensivere ::: baahtsedh
slutte seg sammen ::: vyöjhkesadtedh
nøytralisere ::: uvhtedh
gjenspeile ::: buerkiestidh
rundvaske ::: bïssedh
transportere ::: vuejedh
transportere ::: foeresjidh
transportere ::: saehtedh
utgi ::: bæjjoehtidh
bety ::: lahtestidh
bety ::: sööpedh
bety ::: seeptjedh
bety ::: maeksedh
bety ::: tjaelielidh
bety ::: krööhkedh
bety ::: krööhkestidh
fragmentere ::: kroehkedh
fragmentere ::: heesedh
fragmentere ::: rööhtsedh
fragmentere ::: loebpedehtedh
fragmentere ::: reevhtsedh
fragmentere ::: burredh
fragmentere ::: speedtjedh
fragmentere ::: röövhtsedh
konstatere ::: voelestehtedh
konstatere ::: guajhtsadidh
konstatere ::: vueptiestidh
konstatere ::: mearhkodh
konstatere ::: rantestidh
konstatere ::: doektjehtidh
konstatere ::: tjalmahtidh
konstatere ::: vuajnajidh
konstatere ::: mïerhkesjidh
konstatere ::: gaavnedh
konstatere ::: mïerhkedh
konstatere ::: aajhtsedh
konstatere ::: gåajhtsedidh
konstatere ::: voeredidh
politianmelde ::: fuehkiehtidh
politianmelde ::: plogkedidh
politianmelde ::: hojjedh
politianmelde ::: hujjedh
politianmelde ::: klååkedh
politianmelde ::: klåågedh
politianmelde ::: sjoeksjehtidh
politianmelde ::: loejhmedh
politianmelde ::: hïemedh
politianmelde ::: gïelkerdidh
øke ::: lissiehtidh
øke ::: sjïdtedh
øke ::: stueriemdidh
øke ::: goetsedh
øke ::: bijjiedidh
utvide ::: joevenidh
utvide ::: sarhkedh
utvide ::: lissiehtidh
utvide ::: saaseridh
utvide ::: bårranidh
utvide ::: stueriedidh
utvide ::: saajenidh
utvide ::: stueriemdidh
utvide ::: jeananidh
utvide ::: haasenidh
utvide ::: bueriedidh
virkeliggjøres ::: illesovvedh
forenes ::: ektiedidh
forenes ::: iktedidh
forenes ::: ikteridh
pumpe ::: tsiptsedh
pumpe ::: tsamtsestehtedh
pumpe ::: gaanedidh
pumpe ::: buhtjedh
pumpe ::: dïelkestidh
pumpe ::: faerhmiestidh
uttrykke sin misnøye ::: gaatelassjedh
uttrykke sin misnøye ::: krïtnedh
overbevise ::: jaahkahtidh
overbevise ::: sovmedh
overbevise ::: vïenhtedh
overbevise ::: veanhtedh
overbevise ::: jaehkedh
etterspørre ::: darhkelidh
etterspørre ::: goerehtehtedh
etterspørre ::: ohtseldidh
etterspørre ::: gåhkasjidh
etterspørre ::: syökedh
etterspørre ::: gihtjedidh
etterspørre ::: goerehtidh
etterspørre ::: siekierdidh
etterspørre ::: heeledovvedh
etterspørre ::: haeliedidh
etterspørre ::: ohtselidh
etterspørre ::: heeledidh
etterspørre ::: ohtsedh
etterspørre ::: gihtjedh
etterspørre ::: ohtsedidh
etterspørre ::: goerehtalledh
uteksperimentere ::: hahtadidh
uteksperimentere ::: darjodh
uteksperimentere ::: skaepiedidh
uteksperimentere ::: sjugniedidh
uteksperimentere ::: gaavnehtidh
illustrere ::: guvviedidh
illustrere ::: buerkiestidh
hanskes ::: dåarodh
hanskes ::: vuastalidh
hanskes ::: daamkodh
hanskes ::: gïrredh
hanskes ::: gåaljodh
skynde ::: båånhtserdidh
skynde ::: fuehpiedidh
skynde ::: skodtedidh
skynde ::: gaahtjedh
oppjustere ::: rabnjodh
oppjustere ::: lissiehtidh
oppjustere ::: baavhkestidh
oppjustere ::: tjaavhkestidh
oppjustere ::: rabnjestidh
oppjustere ::: easadidh
oppjustere ::: lutnjedh
oppjustere ::: luknjedh
oppjustere ::: bijjiedidh
poengtere ::: tjïertestidh
poengtere ::: vuaptastehtedh
preke ::: hamhkesidh
preke ::: dygkedidh
preke ::: voerkelidh
preke ::: dygkedadtedh
sakse ::: vïjjedh
sakse ::: tjåagkodh
sakse ::: tjurhkedh
sakse ::: tsaapedh
sakse ::: tjoehpestidh
sakse ::: bietskiedidh
sakse ::: naajedh
sakse ::: lïhtsestidh
sakse ::: bietskedh
sakse ::: lööpkedh
sakse ::: bijredh
sakse ::: tjoehpedh
utforme ::: darjodh
utforme ::: skaepiedidh
utforme ::: sjugniedidh
utforme ::: deavjodh
fravike ::: gervedh
fravike ::: uvtedh
overleve ::: åajsodh
overleve ::: vaarjelidh
overleve ::: håsvoeridh
overleve ::: ståaradidh
overleve ::: dåhkasjidh
overleve ::: nahkasjidh
overleve ::: gaegniedidh
overleve ::: håajsodh
overleve ::: bïerkenidh
overleve ::: buektiehtidh
overleve ::: dååpedidh
overleve ::: bearkadidh
inkorporere ::: ektiedidh
inkorporere ::: iktedidh
inkorporere ::: ikteridh
utarbeide ::: darjodh
utarbeide ::: skaepiedidh
utarbeide ::: sjugniedidh
utarbeide ::: jurjiehtidh
utarbeide ::: daajhtodh
utarbeide ::: öörnedh
utarbeide ::: bigkedh
utarbeide ::: eabnadehtedh
vie ::: dibrehtidh
vie ::: debriehtidh
vie ::: lustestalledh
vie ::: dabreldehtedh
vie ::: jovkestalledh
stabiliseres ::: gaarsjaldovvedh
komplettere ::: tjïrrehtidh
stanse ::: tjöödtjestidh
stanse ::: tjöödtjehtidh
stanse ::: bïksedh
forverre ::: såamkedh
forverre ::: vearranidh
forverre ::: heajjoedidh
snevre ::: geehtestidh
gjenkjenne ::: dabtedh
gjenkjenne ::: identifiseeredh
gjenkjenne ::: damtijidh
knyte ::: gaaredh
knyte ::: gaarhkedh
knyte ::: viedtedh
oppløfte ::: eadtjalgovvedh
oppløfte ::: madtjelovvedh
oppfylle ::: tjïrrehtidh
oppfylle ::: liebnedh
oppfylle ::: dievhtedh
utbetale ::: sööpedh
utbetale ::: seeptjedh
påløpe ::: tjöönghkedh
påløpe ::: seeptjedh
påløpe ::: tjåegkedh
nedlegge ::: orrijidh
nedlegge ::: galhkedh
nedlegge ::: illedh
lenke ::: faerhmiestidh
formalisere ::: vihtiestidh
overlate ::: luejhtedh
overlate ::: slyöhpedh
overlate ::: snjipkedh
overlate ::: biestedh
overlate ::: njolledh
overlate ::: bïesedh
overlate ::: luejhtiestidh
overlate ::: slyöbpedh
rekruttere ::: dåårrehtidh
rekruttere ::: skååffedh
overholde ::: hööltedh
overholde ::: ussjedidh
overholde ::: fulkedh
overholde ::: vuavkesjidh
overholde ::: rïeresjidh
overholde ::: utniehtidh
overholde ::: gutnedh
overholde ::: steeredh
overholde ::: hulkedh
overholde ::: dåeriedidh
overholde ::: utniedidh
overholde ::: dåerieridh
overholde ::: ussjiedidh
overholde ::: kööksedh
overholde ::: krööhkestidh
overholde ::: tjåavodh
overholde ::: seahkaridh
mekle ::: latjkedh
ratifisere ::: dåhkasjehtedh
ratifisere ::: vihtesjidh
ratifisere ::: mietedh
konsultere ::: digkiedidh
oppstå ::: tjuedtjielidh
oppstå ::: tsöögkegidh
oppstå ::: fulkedh
oppstå ::: tsyögkegidh
oppstå ::: hulkedh
oppstå ::: dåeriedidh
oppstå ::: dåerieridh
oppstå ::: bïhtsegidh
oppstå ::: låvnedh
oppstå ::: tjåavodh
oppstå ::: tsyögkesidh
oppstå ::: bïhtjegidh
opprette ::: öörnedidh
opprette ::: bidtjedh
opprette ::: tseegkedh
opprette ::: jurjiehtidh
opprette ::: aatskadidh
opprette ::: bygkedh
opprette ::: moenesovvedh
opprette ::: öörnedh
opprette ::: bigkedh
opprette ::: hååkedh
opprette ::: aelkedh
jamføre ::: mohtedidh
jamføre ::: vierhtiedidh
jamføre ::: viertiestidh
jamføre ::: digkiedidh
spesifisere ::: dåalhkestidh
spesifisere ::: tjïelkestidh
spesifisere ::: tjilkedh
spesifisere ::: reektestidh
spesifisere ::: goerkelidh
spesifisere ::: bïhkedidh
spesifisere ::: kreajnoehtidh
spesifisere ::: bïhkemdidh
spesifisere ::: tjïertestidh
spesifisere ::: tjilkestidh
spesifisere ::: goerkelehtedh
spesifisere ::: defineeredh
spesifisere ::: tjïelkestehtedh
spesifisere ::: tjïelkesidh
spesifisere ::: boejhkestidh
spesifisere ::: boejhkelidh
spesifisere ::: goerkestehtedh
samordne ::: ektiedidh
samordne ::: iktedidh
samordne ::: ikteridh
melde ::: hiejhtedh
melde ::: såårnedh
kuppe ::: daaresjidh
forenkle ::: måjkoedidh
oppgradere ::: orrestidh
oppgradere ::: oddestidh
stemme ::: bååjhtedh
stemme ::: tjoejedh
oppheve ::: gåpmanidh
oppheve ::: pruskiehtidh
oppheve ::: aassjoestehtedh
oppheve ::: orrijidh
oppheve ::: orrijehtedh
oppheve ::: galhkedh
oppheve ::: illedh
oppheve ::: gaesvierdidh
oppheve ::: gupmiehtidh
involvere ::: gaanestidh
involvere ::: feerhmestidh
involvere ::: njååmedidh
involvere ::: fååtmestidh
involvere ::: feerhmedh
involvere ::: fåårhmestidh
involvere ::: gaanedidh
involvere ::: faerhmiestidh
frede ::: vaarjelidh
demonstrere ::: vuesiehtidh
demonstrere ::: åehpiedehtedh
inneholde ::: utnedh
undergrave ::: jalloedidh
undergrave ::: aeredh
undergrave ::: veajkodh
undergrave ::: hööptedh
undergrave ::: heeptedidh
undergrave ::: tjöödtjestidh
undergrave ::: tjöödtjehtidh
undergrave ::: jeeredh
undergrave ::: heajjoedidh
undergrave ::: nelhkiehtidh
undergrave ::: jeeredidh
undergrave ::: jarhpoedidh
undergrave ::: heerredidh
undergrave ::: aededh
flette ::: gurredh
flette ::: provnedh
regulere ::: staeriemdidh
regulere ::: staeriedidh
innkalle ::: tjoermedh
innkalle ::: birredh
innkalle ::: maedtedh
innkalle ::: vaetiestidh
innkalle ::: birresjidh
innkalle ::: stilledh
innkalle ::: raajedh
innkalle ::: aanoestidh
innkalle ::: tjoemehtidh
innkalle ::: rohkelassjedh
omgi ::: gaartedh
bortvise ::: gohtjedidh
bortvise ::: raajedh
svikte ::: deerehtidh
svikte ::: snåvsoehtidh
svikte ::: eajhkaldehtedh
svikte ::: nollelidh
svikte ::: snavsahtidh
svikte ::: heajhkaldehtedh
svikte ::: biehtedh
svikte ::: nulliehtidh
svikte ::: deeredh
studere ::: såårnedh
studere ::: neebnedh
studere ::: ryöknehtidh
studere ::: jiehtedh
studere ::: goerehtidh
studere ::: bïeljelidh
studere ::: ryöknedh
studere ::: soptsestidh
knyttes til ::: gaaredh
knyttes til ::: gaarhkedh
knyttes til ::: gårredidh
knyttes til ::: gaarehtidh
knyttes til ::: baadtasovvedh
oversende ::: gietskiedidh
oversende ::: raajedh
oversende ::: saadtodh
oversende ::: saehtedh
oversende ::: seedtedh
opplære ::: ööhpehtidh
opplære ::: lïeredh
opplære ::: bïhkedidh
opplære ::: lohkehtidh
opplære ::: bïhkemdidh
opplære ::: leeredh
opplære ::: ööhpehtalledh
opplære ::: leerehtidh
opplære ::: skuvlestidh
opplære ::: lïerehtidh
opplære ::: boejhkelidh
differensiere ::: joekehtidh
differensiere ::: raerhkedh
differensiere ::: raarhkehtjidh
differensiere ::: joekehtehtedh
differensiere ::: löövedh
innleie ::: vuertiehtidh
innleie ::: lijrehtidh
innleie ::: leejjedh
opptjene ::: sjovnestidh
opptjene ::: gaagkedh
opptjene ::: dïenesjidh
opptjene ::: dïenesjadtedh
runde ::: illedh
formulere ::: hammoedidh
formulere ::: deavjodh
eksplodere ::: smealladidh
eksplodere ::: baahtsedh
ryste ::: eajhkaldehtedh
ryste ::: heermedalledh
ryste ::: skeehkedh
ryste ::: gabnjelidh
ryste ::: ierielidh
ryste ::: ribnjestidh
ryste ::: beltedh
ryste ::: rabnjestidh
ryste ::: rapkelidh
strømme ::: brorredh
strømme ::: sjovvedh
kle ::: gåårvedidh
kle ::: noeledidh
oppnå ::: dåastodh
oppnå ::: gaarkoehtidh
oppnå ::: ierngiehtidh
oppnå ::: jaksedh
oppnå ::: håjradidh
oppnå ::: nööredh
oppnå ::: fihkedh
oppnå ::: hïnnedh
oppnå ::: gietskiedidh
oppnå ::: nöödtedh
oppnå ::: geelkedh
oppnå ::: iernjiehtidh
oppnå ::: ulledh
oppnå ::: åadtjodh
oppnå ::: ryöhkedh
insistere ::: bagkehtidh
insistere ::: bagkesidh
insistere ::: rïjtelidh
insistere ::: digkiedidh
insistere ::: gïrredidh
insistere ::: treahtodh
insistere ::: traakestidh
insistere ::: bajjehtidh
insistere ::: dïjveldidh
insistere ::: ryjhtedidh
markere ::: heevehtidh
markere ::: vuesiehtidh
markere ::: tjuvtjiedidh
markere ::: aavoedidh
markere ::: gåhtsajehtedh
markere ::: earoehtidh
markere ::: vuaptastehtedh
strekke ::: syöjkedehtedh
strekke ::: doeredh
strekke ::: fealadidh
strekke ::: hïnnedh
strekke ::: skilledh
strekke ::: vuelkedh
strekke ::: giesedh
utjevne ::: jalkesjidh
utjevne ::: sjyjjedehtedh
utjevne ::: jolkesjidh
minske ::: ohtjemidh
minske ::: tjaakodh
minske ::: åhtjanidh
minske ::: vaanamidh
minske ::: ånnanidh
minske ::: vaananidh
minske ::: måjkoedidh
forplikte ::: gohtjedidh
forplikte ::: raajedh
oppkjøre ::: ööledh
påklage ::: fuehkiehtidh
påklage ::: plogkedidh
påklage ::: hojjedh
påklage ::: hujjedh
påklage ::: klååkedh
påklage ::: klåågedh
påklage ::: sjoeksjehtidh
påklage ::: laejhtedh
påklage ::: loejhmedh
påklage ::: hïemedh
påklage ::: gïelkerdidh
omdisponere ::: sirtedh
omdisponere ::: jahtajidh
omdisponere ::: fluhtedh
omdisponere ::: juhtedh
omdisponere ::: johtehtjidh
omdisponere ::: sertedh
omdisponere ::: jåhtajidh
agere ::: giejhkiedidh
agere ::: dåemiedidh
agere ::: dorjehtidh
agere ::: dorjedidh
agere ::: faegniedidh
agere ::: dorjehtalledh
overføre ::: sirtedh
overføre ::: jahtajidh
overføre ::: fluhtedh
overføre ::: sietedh
overføre ::: foeresjidh
overføre ::: juhtedh
overføre ::: johtehtjidh
overføre ::: steeredh
overføre ::: sertedh
overføre ::: saehtedh
overføre ::: jåhtajidh
rette på ::: staeriedidh
rette på ::: davvodh
rette på ::: bueriedidh
fastslå ::: bæjhkoehtidh
fastslå ::: såårnedh
fastslå ::: neebnedh
fastslå ::: jiehtedh
fastslå ::: heelsedh
fastslå ::: bïeljelidh
fastslå ::: bajjehtidh
fastslå ::: buarastalledh
fastslå ::: buarastehtedh
fastslå ::: soptsestidh
fastslå ::: ållermaehtedh
fastslå ::: slaamehtidh
fastslå ::: gaemhpierdidh
nærme ::: geatskanidh
nærme ::: geaktjamidh
nærme ::: geaktsanidh
understreke ::: tjïelkestehtedh
understreke ::: vuaptastehtedh
anke ::: laejhtedh
anke ::: gïelkerdidh
bekjempe ::: vuastalidh
bekjempe ::: vuastalestedh
bekjempe ::: gïrredh
kjempe ::: dåarodh
kjempe ::: baaveridh
kjempe ::: skurtedh
kjempe ::: båårhkedidh
kjempe ::: tjabredh
kjempe ::: skintestidh
kjempe ::: gïehtelidh
kjempe ::: skentjieldidh
kjempe ::: skaenjieldidh
kjempe ::: daamkodh
kjempe ::: tjïeskestidh
kjempe ::: skintedh
kjempe ::: fahtedh
kjempe ::: gåaljoestidh
kjempe ::: tjoelestidh
kjempe ::: klommerdidh
kjempe ::: gåaljodh
kjempe ::: bååveldidh
kjempe ::: deemtjedh
kjempe ::: baaverdidh
avklare ::: dåalhkestidh
avklare ::: tjïelkestidh
avklare ::: tjilkedh
avklare ::: reektestidh
avklare ::: goerkelidh
avklare ::: bïhkedidh
avklare ::: skajkedh
avklare ::: kreajnoehtidh
avklare ::: bïhkemdidh
avklare ::: tjïelkedh
avklare ::: skïerkedh
avklare ::: skeerkedh
avklare ::: tjilkestidh
avklare ::: goerkelehtedh
avklare ::: defineeredh
avklare ::: skearkadehtedh
avklare ::: tjïelkestehtedh
avklare ::: tjïelkesidh
avklare ::: skearkedh
avklare ::: boejhkestidh
avklare ::: boejhkelidh
avklare ::: goerkestehtedh
installere ::: ektiedidh
rapportere ::: hiejhtedh
rapportere ::: såårnedh
rapportere ::: bïeljelidh
integrere ::: ektiedidh
integrere ::: iktedidh
integrere ::: ikteridh
integrere ::: gårredidh
røyne ::: eelpehtidh
røyne ::: nydtehtidh
røyne ::: peesedh
røyne ::: hodtehtidh
røyne ::: tromhpestehtedh
røyne ::: dïebtjestehtedh
røyne ::: pleekedh
røyne ::: trumhpiestidh
røyne ::: håvhtadidh
røyne ::: irhkedh
røyne ::: dïelkestidh
røyne ::: noerhkedh
røyne ::: dïemtjestehtedh
røyne ::: eejhtedh
røyne ::: naskoehtidh
minne ::: treevedh
minne ::: måjhtajehtedh
vektlegge ::: vuaptastehtedh
så ::: bertedh
så ::: sedtedh
så ::: heesedh
så ::: loebpedehtedh
så ::: bïejedh
så ::: burredh
så ::: speedtjedh
utføre ::: sietedh
utføre ::: eadtjoestidh
utføre ::: juhtedh
utføre ::: dijpedh
utføre ::: baejhtedh
medvirke ::: dïjpedh
oppbevare ::: vaarjelidh
oppbevare ::: öörnedidh
oppbevare ::: voebnesjidh
oppbevare ::: gorredidh
oppbevare ::: jurjiehtidh
oppbevare ::: stååresjidh
oppbevare ::: geehtestidh
oppbevare ::: öörnedh
oppbevare ::: hååkedh
fortrenge ::: nehkiehtidh
fortrenge ::: bonhkehtalledh
framtre ::: jijhtedh
påvise ::: vuesiehtidh
påvise ::: tjuvtjiedidh
påvise ::: vuaptastehtedh
skissere ::: dåalhkestidh
skissere ::: tjïelkestidh
skissere ::: tjilkedh
skissere ::: reektestidh
skissere ::: goerkelidh
skissere ::: bïhkedidh
skissere ::: guvviedidh
skissere ::: naajedh
skissere ::: kreajnoehtidh
skissere ::: bïhkemdidh
skissere ::: tjilkestidh
skissere ::: buerkiestidh
skissere ::: goerkelehtedh
skissere ::: defineeredh
skissere ::: tjaeledh
skissere ::: tjïelkestehtedh
skissere ::: tjïelkesidh
skissere ::: boejhkestidh
skissere ::: boejhkelidh
skissere ::: goerkestehtedh
interessere ::: aabparidh
interessere ::: pryöjjadidh
interessere ::: pryjjedh
interessere ::: eavadidh
interessere ::: eavedidh
interessere ::: aaparidh
interessere ::: seatadidh
interessere ::: præjjadidh
interessere ::: gaerhtedh
interessere ::: krööhkestidh
interessere ::: seahkaridh
spores ::: vååjnedh
spores ::: tuhtjedh
sidestille ::: ektiedidh
sidestille ::: iktedidh
fjerne ::: sjyjjedehtedh
fjerne ::: nåhkehtidh
fjerne ::: deehkehtidh
fjerne ::: njaamedh
fjerne ::: strovhkesjidh
fjerne ::: deehkedidh
fjerne ::: gapsjedh
fjerne ::: gïerehtehtedh
fjerne ::: sjyjjehtehtedh
fjerne ::: gajhkedh
fjerne ::: jimhkelidh
fjerne ::: gaajesjidh
fjerne ::: gajhkehtestedh
fjerne ::: båarkadehtedh
fjerne ::: gajhkestehtedh
fjerne ::: gajhkesjidh
fjerne ::: gajhkedidh
skjerpe ::: sneerredh
foregå ::: deahpadidh
foregå ::: heannadidh
foregå ::: sjugniehtovvedh
slette ::: sjyjjedehtedh
slette ::: deehkehtidh
slette ::: feerpedh
slette ::: njaamedh
slette ::: strovhkesjidh
slette ::: måaladidh
slette ::: sepkiestidh
slette ::: möölehtidh
slette ::: deehkedidh
slette ::: meeledh
slette ::: gapsjedh
slette ::: njeervedh
slette ::: sjyjjehtehtedh
slette ::: gajhkedh
slette ::: muerkiestidh
slette ::: gaajesjidh
slette ::: gajhkehtestedh
slette ::: båarkadehtedh
slette ::: gajhkestehtedh
slette ::: sepkielidh
slette ::: gajhkesjidh
slette ::: gajhkedidh
spekulere ::: funhterdidh
spekulere ::: moenedidh
refse ::: eeledh
refse ::: bïhkedidh
refse ::: pliktedh
refse ::: strååffedh
refse ::: bïhkemdidh
refse ::: bæsvodh
refse ::: bijjiedidh
avlevere ::: sedtedh
avlevere ::: seajkodh
avlevere ::: streehtjedh
avlevere ::: gietskiedidh
avlevere ::: skilledh
avlevere ::: geelkedh
skolere ::: ööhpehtidh
skolere ::: lïeredh
skolere ::: bïhkedidh
skolere ::: lohkehtidh
skolere ::: bïhkemdidh
skolere ::: leeredh
skolere ::: ööhpehtalledh
skolere ::: leerehtidh
skolere ::: skuvlestidh
skolere ::: lïerehtidh
skolere ::: boejhkelidh
sleppe ::: dasselidh
sleppe ::: dassedh
sleppe ::: luejhtedh
sleppe ::: teehpedh
sleppe ::: biestedh
sleppe ::: dassedistedh
sleppe ::: gaerviehtestedh
sleppe ::: gaerviehtidh
beregne ::: tjilkedh
beregne ::: abrodh
beregne ::: aerviedidh
beregne ::: obrijidh
beregne ::: ryöknedh
beregne ::: tjilkestidh
beregne ::: defineeredh
beregne ::: veanhtadidh
beregne ::: råanjedh
beregne ::: åbrodh
beregne ::: vuertedh
opptre ::: vuesiehtidh
legge opp til ::: laatjodh
legge opp til ::: sjïehtesjadtedh
legge opp til ::: eevtjedh
invitere ::: bööredidh
invitere ::: haestedh
avsette ::: öörnedidh
avsette ::: narhtodh
avsette ::: tsåajkoehtidh
avsette ::: narhtoelidh
avsette ::: våårkedidh
avsette ::: vaaroehtidh
avsette ::: bïedtedh
avsette ::: öörnedh
avsette ::: vaatnoehtidh
bosette ::: veasastidh
bosette ::: orrijidh
bosette ::: årrodh
bosette ::: veasodh
